Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABCA13,460.16651160354303,0.24593041690433234,0.38550784691139056,0.6379388094812497,0.5235135131967967,0.8110108777943752
ABCA17P,118.33506310308256,0.08214934531117701,0.30092335353795824,0.27299092724225793,0.7848601898020242,0.9344599692013817
ABCA2,992.9517348131185,-0.021237263946611264,0.14631893486027692,-0.14514364779166267,0.8845974571889129,0.9684283295298101
ABCA3,633.665026106191,0.08784596391918562,0.2517393308705481,0.34895605551743775,0.7271223008340122,0.9105912906275011
ABCA5,477.42693407582686,-0.07305185831169143,0.1369784469672174,-0.5333091440960395,0.5938195988751691,0.8494795171992006
ABCA6,15.372867623013494,-0.09667580649061489,0.22292564394233602,-0.4336683962461579,0.6645292595029706,0.8827285288399728
ABCA7,895.0147435735989,0.24748887175486636,0.14242301673276295,1.737702777488873,0.0822631990736678,0.3578524354584873
ABCA8,15.417887417083001,-0.08917138817335123,0.36041159559423475,-0.24741542520664017,0.8045867376214206,0.9425880446403695
ABCA9,16.516774848907886,-0.04720062836369331,0.2507891121165932,-0.18820844320286717,0.8507132540463098,0.9589730268268819
ABCB1,56.79142367888757,-0.33108664869798565,0.22204075075847435,-1.4911075897870945,0.1359332499868404,0.45327394286258194
ABCB10,506.66923154011954,-0.06751500490704979,0.08458692982383144,-0.7981730161818472,0.4247700940747591,0.7437250811989966
ABCB4,7.493908650246702,0.630269083215369,0.20771254598822714,3.03433324268767,0.0024106798538750403,0.058757620612503544
ABCB5,1.5959606533258845,-1.210151406009552,0.5022579951565542,-2.409421886121189,0.015977816012787777,0.16084278456870868
ABCB6,956.8985384734312,0.23693793609457595,0.12479080406692078,1.8986810596036765,0.05760642333697576,0.30588448386127487
ABCB7,419.1968174751035,0.08125815772655161,0.07885687157717912,1.030451197230444,0.3027982503920761,0.6477358978740414
ABCB8,780.2460498470639,0.013603386610359538,0.0903409896888499,0.15057823317202934,0.8803084329990795,0.9681136526769019
ABCB9,173.4508499935249,-0.27630918893344153,0.10521711619292139,-2.6260859347904324,0.008637300819341373,0.11592103416287898
ABCC1,2164.475180649861,-0.515251217602825,0.1371873839986472,-3.755820707302837,0.00017277435462118945,0.011663752897894007
ABCC10,563.977853255553,-0.17759735417092912,0.08591281302888076,-2.067181226055622,0.038717080551838534,0.2504309702292893
ABCC11,4.911532009548587,-1.1953194160709881,0.2911043660374434,-4.10615420284435,4.0230097023745516e-05,0.004206066709955336
ABCC12,0.10788876908337493,-0.25618340519031013,1.3864532465823745,-0.18477608662376868,0.8534046649770645,0.9602325731850897
ABCC13,0.8317485118177941,1.0360185456572761,0.708072584607424,1.4631530272163766,0.14342551068980733,0.4643278948114239
ABCC2,10.516824580582501,-0.6134333117200278,0.23511362281984544,-2.6090930179323033,0.009078256158735613,0.11909971346498355
